PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
3144,245240756,-76.058113,-3.557637,0.333858,-0.000995,-0.017271,0.042197,-0.428910,-0.036216,-0.076492
3145,245257423,-76.056152,-3.557470,0.333450,-0.001233,-0.006305,0.035492,0.471485,0.026695,-0.020836
3146,245274090,-76.044754,-3.557672,0.333020,-0.014532,0.004267,0.053432,1.038153,0.022187,-0.042978
3147,245290757,-76.032875,-3.557056,0.333323,0.003950,0.026453,0.058926,1.069183,-0.009630,0.015912
3148,245307424,-76.029053,-3.556727,0.332547,-0.011752,0.018841,0.053331,0.582503,0.049285,-0.016571
3149,245324091,-76.035202,-3.556346,0.332342,-0.001852,0.019932,0.049481,-0.015304,0.015861,-0.005379
3150,245340758,-76.039459,-3.557874,0.333392,0.012915,-0.004012,0.051853,0.105006,-0.085738,-0.098173
3151,245357425,-76.030434,-3.557747,0.333282,0.003200,-0.013016,0.049344,0.895875,0.005001,-0.018121
3152,245374092,-76.012901,-3.557067,0.330870,0.008056,-0.010872,0.036976,1.398934,0.145922,-0.019286
3153,245390759,-75.999512,-3.557413,0.329658,0.011860,0.026291,0.046349,1.155075,0.060977,-0.061227
3154,245407426,-75.995445,-3.558046,0.329717,-0.015287,0.026212,0.055642,0.600150,-0.015931,-0.059754
3155,245424093,-75.997879,-3.558594,0.330648,-0.000560,0.018486,0.036404,0.212925,-0.067579,-0.042082
3156,245440760,-76.002243,-3.559386,0.329947,0.006850,0.000355,0.044673,0.091982,0.024992,-0.079809
3157,245457427,-76.002480,-3.558465,0.330705,0.009408,0.004400,0.044990,0.343614,-0.035922,0.041076
3158,245474094,-75.995209,-3.558040,0.330269,-0.001002,-0.004029,0.040560,0.790529,0.026349,-0.005033
3159,245490761,-75.988174,-3.557182,0.329330,-0.007243,0.017728,0.048742,0.774746,0.062802,0.012858
3160,245507428,-75.992462,-3.557194,0.329534,0.004530,0.026660,0.046362,0.098295,-0.020477,-0.020490
3161,245524095,-76.002327,-3.557860,0.328285,0.002361,0.003363,0.025788,-0.240273,0.055087,-0.079732
3162,245540762,-76.011147,-3.557382,0.328699,0.004674,0.010304,0.032556,-0.172630,-0.026509,0.011468
3163,245557429,-76.011963,-3.555766,0.328677,0.015657,-0.008701,0.036664,0.308550,0.018896,0.070160
3164,245574096,-76.003311,-3.555509,0.328167,0.000511,0.020925,0.038452,0.872144,0.025581,-0.015124
3165,245590763,-75.995377,-3.553603,0.327260,0.000402,0.025622,0.045738,0.828488,0.074360,0.074386
3166,245607430,-76.000488,-3.553892,0.328015,0.007864,0.014065,0.042288,0.052064,-0.057052,-0.028136
3167,245624097,-76.013016,-3.553463,0.329367,0.004858,0.020996,0.050431,-0.390811,-0.079425,0.021534
3168,245640764,-76.018417,-3.553323,0.329567,0.002553,-0.014507,0.026700,0.033136,-0.018326,-0.011398
3169,245657431,-76.010117,-3.553314,0.328785,0.013154,-0.015948,0.027126,0.850809,0.036530,-0.033335
3170,245674098,-75.994164,-3.552925,0.327570,0.004650,0.000924,0.044237,1.307739,0.067854,-0.017647
3171,245690765,-75.978653,-3.552587,0.325541,-0.001439,0.011437,0.047537,1.278759,0.113957,-0.032170
3172,245707432,-75.979172,-3.552701,0.325653,0.010432,0.024336,0.045176,0.324609,-0.019069,-0.026727
3173,245724099,-75.992714,-3.553870,0.326867,0.009183,0.013079,0.046095,-0.451001,-0.097072,-0.072714
3174,245740766,-76.001572,-3.554616,0.327029,0.018314,-0.009206,0.046847,-0.175063,-0.029365,-0.063263
3175,245757433,-75.992340,-3.553586,0.327179,0.021342,-0.016657,0.044028,0.910884,-0.003650,0.039680
3176,245774100,-75.972145,-3.552799,0.324732,0.009469,0.021923,0.049422,1.558040,0.144027,-0.012051
3177,245790767,-75.960381,-3.552179,0.322973,0.007637,0.034032,0.049257,1.056229,0.100555,-0.011513
3178,245807434,-75.964294,-3.552665,0.321302,0.015800,0.028607,0.051361,0.114649,0.080494,-0.074712
3179,245824101,-75.980568,-3.554279,0.321390,0.001051,0.029786,0.041899,-0.620327,-0.037945,-0.114899
3180,245840768,-75.993362,-3.555420,0.322863,0.007987,-0.005462,0.041321,-0.405731,-0.113131,-0.066478
3181,245857435,-75.986412,-3.555923,0.322188,0.006199,-0.011830,0.046360,0.769463,0.022648,-0.061419
3182,245874102,-75.966919,-3.555027,0.320616,0.005142,0.017922,0.039679,1.518904,0.095516,0.006960
3183,245890769,-75.955048,-3.553807,0.319750,0.021221,0.039866,0.049052,1.066378,0.058557,0.035890
3184,245907436,-75.963501,-3.554641,0.319563,0.009171,0.051962,0.043902,-0.152575,-0.011705,-0.073150
3185,245924103,-75.978195,-3.556174,0.320191,-0.002519,0.005916,0.042302,-0.522179,-0.068207,-0.102604
3186,245940770,-75.987419,-3.556104,0.321409,0.009978,-0.014048,0.030936,-0.193440,-0.079579,-0.000538
3187,245957437,-75.982445,-3.555887,0.320195,-0.003014,-0.010313,0.032446,0.649019,0.064640,-0.027201
3188,245974104,-75.965599,-3.555068,0.318393,-0.001593,-0.000152,0.036713,1.359426,0.106338,-0.000166
3189,245990771,-75.952744,-3.554320,0.318821,0.022495,0.024989,0.034051,1.129488,-0.023474,0.027233
3190,246007438,-75.954788,-3.554001,0.317812,0.023724,0.008522,0.043419,0.228677,0.054715,-0.018505
3191,246024105,-75.966545,-3.554757,0.317531,-0.009704,0.007753,0.035904,-0.350920,-0.004930,-0.069871
3192,246040772,-75.972992,-3.556202,0.317825,0.009138,0.003211,0.031015,-0.028930,-0.048485,-0.102028
3193,246057439,-75.969467,-3.555858,0.316845,0.016716,-0.008336,0.038023,0.563371,0.051283,-0.015918
3194,246074106,-75.958969,-3.555696,0.314442,0.003157,0.018334,0.041968,0.975953,0.132808,-0.047563
3195,246090773,-75.948410,-3.554742,0.311040,0.002376,0.025324,0.036725,0.976734,0.202360,-0.016136
3196,246107440,-75.946663,-3.554765,0.311009,0.008022,0.028486,0.051264,0.460997,-0.008542,-0.023679
3197,246124107,-75.951187,-3.555091,0.311505,0.000912,0.008108,0.042954,0.086885,-0.042645,-0.034129
3198,246140774,-75.954887,-3.554093,0.310354,-0.008088,0.006562,0.031908,0.129043,0.071991,0.019165
3199,246157441,-75.953194,-3.554666,0.309666,0.000298,-0.010081,0.024154,0.455272,0.021022,-0.064928
3200,246174108,-75.948593,-3.554179,0.309367,0.010030,-0.001886,0.044015,0.631078,0.015144,0.001889
3201,246190775,-75.943916,-3.553550,0.308839,0.010238,0.008985,0.044590,0.634010,0.031190,0.006474
3202,246207442,-75.942421,-3.552907,0.308218,-0.005848,0.015225,0.042513,0.442837,0.035275,0.006358
3203,246224109,-75.948135,-3.552958,0.309210,0.007996,0.009091,0.052066,0.016206,-0.069077,-0.010591
3204,246240776,-75.953781,-3.553837,0.308765,0.011100,-0.011991,0.046405,0.016719,0.003093,-0.079604
3205,246257443,-75.952209,-3.553365,0.308042,0.011011,-0.001890,0.039280,0.445552,0.038413,-0.004662
3206,246274110,-75.944138,-3.552528,0.307329,0.002880,0.006227,0.025403,0.838912,0.044752,0.016053
3207,246290777,-75.937622,-3.552522,0.307010,0.011046,0.011537,0.037303,0.745413,0.008766,-0.026394
3208,246307444,-75.937897,-3.552705,0.307395,0.002592,0.019429,0.059401,0.341424,-0.035128,-0.026996
3209,246324111,-75.941841,-3.553081,0.307992,-0.006077,0.019976,0.038681,0.121103,-0.049343,-0.035397
3210,246340778,-75.948692,-3.553239,0.308035,-0.002797,-0.006645,0.034830,-0.055387,-0.015534,-0.030223
3211,246357445,-75.946320,-3.552971,0.307114,0.012287,-0.017123,0.042939,0.494408,0.047044,-0.019683
3212,246374112,-75.935669,-3.552082,0.307051,-0.003659,0.009126,0.027855,0.995137,0.007524,0.028693
3213,246390779,-75.925705,-3.552404,0.306345,-0.002947,0.021283,0.036744,0.950878,0.026375,-0.051430
3214,246407446,-75.926468,-3.554031,0.305988,-0.003695,0.019790,0.044269,0.309946,-0.012217,-0.122070
3215,246424113,-75.930962,-3.555104,0.306203,0.000560,0.013814,0.041466,0.087435,-0.038509,-0.081333
3216,246440780,-75.937119,-3.556675,0.305783,0.013305,0.018059,0.046190,-0.016584,-0.006249,-0.119906
3217,246457447,-75.939888,-3.557315,0.305633,0.009203,0.013879,0.043066,0.188644,-0.007953,-0.062098
3218,246474114,-75.934433,-3.556924,0.305147,0.000222,0.002603,0.035069,0.681138,0.025440,-0.006429
3219,246490781,-75.924957,-3.555582,0.304093,0.007890,0.021937,0.040861,0.919925,0.072311,0.040628
3220,246507448,-75.923180,-3.555821,0.305218,0.001738,0.026300,0.047090,0.466772,-0.079399,-0.019696
3221,246524115,-75.928703,-3.554925,0.305092,-0.013765,0.003998,0.043532,0.024902,0.010687,0.027873
3222,246540782,-75.933754,-3.555305,0.305079,0.008891,0.012093,0.028811,0.052897,-0.013639,-0.044540
3223,246557449,-75.933334,-3.555772,0.304289,0.010209,-0.018619,0.045329,0.377243,0.030345,-0.060625
3224,246574116,-75.925705,-3.555277,0.302662,0.013573,0.011643,0.037025,0.807472,0.092827,-0.016892
3225,246590783,-75.919060,-3.555275,0.301106,0.000705,0.023067,0.031170,0.748922,0.080417,-0.044745
3226,246607450,-75.917831,-3.555966,0.300322,0.004233,0.021583,0.041706,0.426419,0.025709,-0.073483
3227,246624117,-75.926712,-3.556739,0.300241,0.012650,0.007217,0.051729,-0.177342,-0.015995,-0.068373
3228,246640784,-75.934517,-3.557619,0.300596,-0.003864,0.006433,0.038918,-0.111018,-0.043196,-0.067835
3229,246657451,-75.934647,-3.557239,0.301040,0.005399,-0.005469,0.036958,0.348070,-0.028994,0.006448
3230,246674118,-75.924858,-3.557453,0.299964,0.008829,0.010532,0.030791,0.939365,0.049567,-0.050431
3231,246690785,-75.913689,-3.556172,0.298660,0.016594,0.024185,0.034620,1.021633,0.084951,0.033457
3232,246707452,-75.908730,-3.555811,0.298024,0.004049,0.026143,0.040952,0.650582,0.032932,-0.010194
3233,246724119,-75.914291,-3.556490,0.297863,0.005399,0.011183,0.039516,0.022136,-0.009272,-0.064275
3234,246740786,-75.924850,-3.557463,0.297511,0.010207,0.003477,0.027046,-0.278730,-0.002280,-0.084227
3235,246757453,-75.927971,-3.557012,0.297375,0.001177,-0.014718,0.029526,0.166924,0.003989,0.002542
3236,246774120,-75.920929,-3.556810,0.297556,0.008501,0.006428,0.032232,0.779721,-0.016648,-0.008042
3237,246790787,-75.908730,-3.556718,0.296362,0.010033,0.006213,0.043263,1.082758,0.061682,-0.034039
3238,246807454,-75.904259,-3.556222,0.296078,-0.008555,0.024480,0.031388,0.622818,0.015182,0.002760
3239,246824121,-75.906868,-3.555867,0.295376,0.014549,0.031289,0.044802,0.196776,0.035762,-0.011218
3240,246840788,-75.914299,-3.555452,0.295497,0.010887,0.000277,0.045603,-0.090067,-0.010296,0.003925
3241,246857455,-75.918800,-3.554511,0.295020,0.014401,0.000265,0.027866,0.084221,0.031523,0.026016
3242,246874122,-75.915283,-3.555037,0.294933,0.012490,-0.011821,0.031416,0.566073,-0.011551,-0.053953
3243,246890789,-75.906212,-3.555133,0.295245,0.001528,0.026418,0.037941,0.901215,-0.028353,-0.023205
3244,246907456,-75.901268,-3.555106,0.295754,0.017205,0.028934,0.041499,0.653476,-0.040084,-0.012499
3245,246924123,-75.902168,-3.554792,0.294755,0.011858,0.020165,0.042376,0.297882,0.052474,-0.017852
3246,246940790,-75.907852,-3.555082,0.295134,0.001954,0.020777,0.039914,0.015899,-0.036934,-0.032925
3247,246957457,-75.912415,-3.555415,0.295611,0.002632,0.000164,0.037874,0.083978,-0.042722,-0.034462
3248,246974124,-75.907890,-3.555127,0.294694,0.008913,-0.010545,0.041409,0.623509,0.048671,-0.018428
3249,246990791,-75.899101,-3.553294,0.294620,-0.005019,0.029322,0.046750,0.883004,0.021752,0.083965
3250,247007458,-75.897171,-3.553034,0.293969,-0.002066,0.018755,0.041677,0.467669,0.032406,-0.016354
3251,247024125,-75.902710,-3.552900,0.294151,0.008505,0.021007,0.037761,0.023186,-0.019491,-0.011116
3252,247040792,-75.908432,-3.553312,0.294475,0.013402,-0.001154,0.045515,0.013863,-0.034590,-0.041134
3253,247057459,-75.907394,-3.554330,0.293874,-0.000028,0.005188,0.022798,0.415739,0.010930,-0.089849
3254,247074126,-75.901749,-3.554722,0.292849,-0.001772,0.006747,0.042347,0.689244,0.042805,-0.058935
3255,247090793,-75.891319,-3.554489,0.291249,0.000159,0.020206,0.044847,0.976247,0.086168,-0.031580
3256,247107460,-75.885506,-3.554489,0.290282,-0.000032,0.033195,0.038407,0.700847,0.044752,-0.035896
3257,247124127,-75.890709,-3.555181,0.291084,0.009317,0.023434,0.044413,0.046365,-0.066452,-0.050355
3258,247140794,-75.900177,-3.556257,0.291920,0.011081,-0.002464,0.034721,-0.209755,-0.075173,-0.071716
3259,247157461,-75.902397,-3.556477,0.291622,0.010402,0.006227,0.027913,0.221601,0.005481,-0.039072
3260,247174128,-75.895012,-3.556281,0.290723,0.014630,0.002599,0.042473,0.795345,0.045559,-0.023653
3261,247190795,-75.885902,-3.555756,0.289727,-0.000041,0.015468,0.041770,0.897296,0.054792,-0.005353
3262,247207462,-75.880783,-3.555444,0.289237,-0.000081,0.037843,0.047472,0.660878,0.023826,-0.010373
3263,247224129,-75.883163,-3.555235,0.289330,-0.003648,0.027516,0.040911,0.212797,-0.013306,-0.007825
3264,247240796,-75.889275,-3.555228,0.288600,0.003523,0.003599,0.046462,-0.013716,0.031805,-0.031644
3265,247257463,-75.892662,-3.554945,0.288668,0.012885,-0.000872,0.060766,0.152953,-0.008657,-0.004738
3266,247274130,-75.887527,-3.554559,0.287114,0.011847,0.004130,0.050365,0.657574,0.085322,-0.021694
3267,247290797,-75.880432,-3.554047,0.286703,-0.009363,0.018647,0.035666,0.780643,0.021803,0.001684
3268,247307464,-75.875969,-3.554101,0.286516,0.010202,0.014548,0.029367,0.621691,-0.000333,-0.027457
3269,247324131,-75.878632,-3.554687,0.286436,0.004751,0.019611,0.055136,0.195944,-0.014138,-0.056655
3270,247340798,-75.886047,-3.555000,0.288102,-0.006914,0.013993,0.039807,-0.082434,-0.111262,-0.015534
3271,247357465,-75.887856,-3.555436,0.288018,0.013016,0.000829,0.035036,0.245811,-0.011718,-0.048152
3272,247374132,-75.882088,-3.555432,0.286516,-0.003666,0.008934,0.039594,0.695161,0.076998,-0.043017
3273,247390799,-75.871933,-3.555630,0.285673,0.000304,0.018190,0.039235,0.961149,0.036953,-0.045847
3274,247407466,-75.868080,-3.555717,0.285656,-0.004779,0.030430,0.045059,0.587920,-0.010578,-0.027175
3275,247424133,-75.872826,-3.556242,0.285871,0.007344,0.021483,0.042862,0.070851,-0.029250,-0.049445
3276,247440800,-75.879494,-3.557419,0.285228,0.005220,0.009979,0.036839,-0.047358,0.010610,-0.099749
3277,247457467,-75.883804,-3.557891,0.284890,0.009696,0.006032,0.047450,0.095068,0.003387,-0.054056
3278,247474134,-75.878540,-3.557248,0.284262,-0.006836,0.007374,0.037679,0.668331,0.037183,0.005936
3279,247490801,-75.869057,-3.555990,0.283082,0.017700,0.022670,0.023598,0.920514,0.075897,0.034430
3280,247507468,-75.865013,-3.556031,0.283023,0.010780,0.020791,0.050367,0.597064,-0.007876,-0.024793
3281,247524135,-75.869812,-3.556027,0.282984,-0.008164,0.020994,0.049157,0.067240,-0.007953,-0.022309
3282,247540802,-75.876450,-3.556275,0.282954,0.005206,-0.001212,0.038092,-0.042965,-0.012832,-0.036306
3283,247557469,-75.879608,-3.555703,0.283192,0.004747,0.001744,0.047333,0.166515,-0.015752,0.015566
3284,247574136,-75.873894,-3.554481,0.282446,0.014593,-0.003028,0.037819,0.694533,0.051334,0.038502
3285,247590803,-75.867554,-3.553807,0.281300,0.003067,-0.000440,0.043529,0.731761,0.066689,0.000608
3286,247607470,-75.865707,-3.553827,0.282004,0.000289,0.021328,0.041964,0.468027,-0.052007,-0.012473
3287,247624137,-75.871521,-3.554734,0.282430,-0.000797,0.026707,0.040967,0.008702,-0.046718,-0.068578
3288,247640804,-75.877487,-3.554135,0.282316,0.010177,0.005632,0.029462,-0.003483,0.004834,0.011711
3289,247657471,-75.877319,-3.554340,0.283449,0.012432,-0.005059,0.045270,0.369508,-0.079002,-0.016904
3290,247674138,-75.869675,-3.554229,0.281733,0.000775,0.006194,0.034331,0.807524,0.092276,-0.040788
3291,247690805,-75.861763,-3.553764,0.281314,0.011620,0.016925,0.043950,0.828449,0.022853,-0.001268
3292,247707472,-75.858650,-3.553761,0.280442,-0.005371,0.019864,0.049615,0.538539,0.041550,-0.034667
3293,247724139,-75.863678,-3.554809,0.280585,0.007863,0.015361,0.031727,0.053281,-0.034872,-0.080488
3294,247740806,-75.870941,-3.556472,0.281149,0.005533,-0.012166,0.047444,-0.077171,-0.067848,-0.109840
3295,247757473,-75.871552,-3.556784,0.281053,0.007319,-0.008886,0.034037,0.317450,-0.009490,-0.041198
3296,247774140,-75.862762,-3.557134,0.280989,0.009380,0.013084,0.047562,0.882377,-0.011077,-0.043029
3297,247790807,-75.855743,-3.557082,0.280557,0.012941,0.020199,0.042764,0.773830,0.015412,-0.025100
3298,247807474,-75.855423,-3.556142,0.280442,-0.004321,0.023650,0.037465,0.374938,0.010648,0.031446
3299,247824141,-75.857834,-3.556284,0.280272,0.002922,0.019890,0.051253,0.209121,-0.003586,-0.032221
3300,247840808,-75.859917,-3.557083,0.280825,0.018394,0.009411,0.042972,0.232198,-0.053659,-0.059959
3301,247857475,-75.859680,-3.557395,0.279977,0.001790,0.002683,0.041580,0.365986,0.033930,-0.051866
3302,247874142,-75.855736,-3.556964,0.278719,0.003107,0.012169,0.033477,0.586179,0.069519,-0.014881
3303,247890809,-75.852135,-3.556739,0.277914,0.006538,0.029518,0.038889,0.568864,0.038951,-0.020080
3304,247907476,-75.851868,-3.557260,0.278025,0.010901,0.016822,0.050193,0.371429,-0.026035,-0.049804
3305,247924143,-75.856056,-3.557413,0.277620,0.000408,0.013690,0.053986,0.101907,0.011545,-0.036601
3306,247940810,-75.855873,-3.557118,0.276804,0.004605,0.007164,0.029557,0.362516,0.042575,-0.016751
3307,247957477,-75.851440,-3.557378,0.274512,0.015802,0.015467,0.049725,0.612880,0.118452,-0.069820
3308,247974144,-75.847755,-3.557811,0.273624,0.013272,0.016800,0.035744,0.572822,0.036300,-0.060497
3309,247990811,-75.847778,-3.556975,0.273497,-0.000603,0.018546,0.052918,0.353270,0.009701,0.025222
3310,248007478,-75.852692,-3.557732,0.273180,-0.007977,0.017772,0.033681,0.058941,-0.004444,-0.069731
3311,248024145,-75.854889,-3.558523,0.271781,0.005290,0.007454,0.034329,0.218777,0.058429,-0.088133
3312,248040812,-75.852905,-3.559378,0.271593,-0.000471,-0.004600,0.021462,0.473636,-0.013459,-0.073944
3313,248057479,-75.848457,-3.559647,0.270067,0.014565,0.018821,0.041267,0.615825,0.075961,-0.059908
3314,248074146,-75.845299,-3.558369,0.270240,-0.003153,0.024516,0.057815,0.545109,-0.001473,0.054933
3315,248090813,-75.847069,-3.557485,0.270870,-0.002361,0.024981,0.046288,0.251933,-0.033501,0.038746
3316,248107480,-75.851265,-3.558054,0.271651,0.000950,0.022350,0.022754,0.105774,-0.064032,-0.043542
3317,248124147,-75.852341,-3.558400,0.271284,0.005741,0.014396,0.026615,0.289353,0.006589,-0.047383
3318,248140814,-75.849182,-3.558141,0.270558,0.009846,-0.008598,0.030544,0.541318,0.036172,-0.017173
3319,248157481,-75.844337,-3.557933,0.269241,0.006247,-0.000499,0.035231,0.641656,0.068661,-0.028737
3320,248174148,-75.841072,-3.557921,0.268501,0.007708,0.014358,0.033706,0.547414,0.033636,-0.031670
3321,248190815,-75.842613,-3.557867,0.266851,0.003687,0.020767,0.042789,0.257043,0.086078,-0.042760
3322,248207482,-75.845894,-3.558662,0.267357,-0.011380,0.002617,0.041364,0.159202,-0.051994,-0.060139
3323,248224149,-75.848518,-3.557974,0.267166,-0.003084,0.008961,0.049093,0.196917,0.011391,0.015566
3324,248240816,-75.847878,-3.557966,0.267806,0.015885,0.014505,0.044318,0.395953,-0.047793,-0.011628
3325,248257483,-75.843948,-3.556650,0.267021,-0.004829,0.011479,0.044949,0.587293,0.055496,0.043484
3326,248274150,-75.838875,-3.556734,0.266689,0.003851,0.023297,0.049187,0.658118,0.008503,-0.031350
3327,248290817,-75.837814,-3.557534,0.266558,-0.001734,0.019830,0.030179,0.417916,-0.012691,-0.070627
3328,248307484,-75.839828,-3.557779,0.266076,0.010393,0.020720,0.050124,0.233415,0.015374,-0.043414
3329,248324151,-75.841217,-3.558242,0.266659,-0.007128,0.008852,0.038109,0.273307,-0.050918,-0.040148
3330,248340818,-75.840744,-3.558104,0.266194,-0.006240,-0.007164,0.046394,0.382084,0.018025,-0.020221
3331,248357485,-75.839249,-3.557755,0.265440,0.002393,0.011655,0.049769,0.441902,0.039335,-0.012358
3332,248374152,-75.834816,-3.558671,0.263859,0.005633,0.007687,0.032246,0.614775,0.069647,-0.098353
3333,248390819,-75.832191,-3.559031,0.263932,0.006818,0.004280,0.045874,0.512171,-0.018915,-0.041595
3334,248407486,-75.832581,-3.558311,0.264350,0.027237,0.017834,0.047312,0.332267,-0.023179,0.026247
3335,248424153,-75.835121,-3.558955,0.265143,-0.004322,0.014302,0.046360,0.206381,-0.066132,-0.047191
3336,248440820,-75.838509,-3.556958,0.264960,0.010881,0.025212,0.034782,0.151787,0.031215,0.091521
3337,248457487,-75.839569,-3.557073,0.265274,0.014579,-0.006489,0.042263,0.292811,-0.029788,-0.023935
3338,248474154,-75.835846,-3.557288,0.265012,0.006313,-0.000957,0.041126,0.577624,0.002094,-0.038253
3339,248490821,-75.830223,-3.555900,0.264057,0.009491,0.014890,0.041538,0.687899,0.065127,0.045315
3340,248507488,-75.827835,-3.556915,0.264164,0.010798,0.022914,0.050508,0.497520,-0.030915,-0.079130
3341,248524155,-75.828773,-3.557240,0.264400,0.008322,0.025036,0.034300,0.300674,-0.028955,-0.037177
